file_id,speech_file,noise_file,noise_type,snr_db,sample_rate,duration,split
mix_001905,datasets/speech\speech_ref_0659.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-BOB-xwffRCBitu2p-12_w0.wav,gunshot,10,16000,1.0,train
mix_001906,datasets/speech\speech_speaker_session_03_0140.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-5uK7XOyZvflm-44_w0.wav,gunshot,0,16000,1.0,train
mix_001907,datasets/speech\speech_speaker_session_01_0042.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-JLX6vf3udb1F-20_w0.wav,gunshot,-10,16000,1.0,train
mix_001908,datasets/speech\speech_ref_1187.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-DAVE-RnHmQd98noYs-6_w0.wav,gunshot,0,16000,1.0,train
mix_001909,datasets/speech\speech_speaker_session_10_0409.wav,datasets/other_impulse\other_imp_other_imp_session_11_0445.wav,other_impulse,-20,16000,1.0,train
mix_001910,datasets/speech\speech_ref_0880.wav,datasets/other_impulse\other_impulse_0070.wav,other_impulse,-10,16000,1.0,train
mix_001911,datasets/speech\speech_ref_0430.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-JLX6vf3udb1F-54_w0.wav,gunshot,15,16000,1.0,train
mix_001912,datasets/speech\speech_ref_0587.wav,datasets/background_noise\bg_noise_0281.wav,background_noise,20,16000,1.0,train
mix_001913,datasets/speech\speech_ref_0622.wav,datasets/background_noise\bg_noise_0654.wav,background_noise,-10,16000,1.0,train
mix_001914,datasets/speech\speech_ref_0000.wav,datasets/other_impulse\other_impulse_1191.wav,other_impulse,20,16000,1.0,train
mix_001915,datasets/speech\speech_speaker_session_12_0507.wav,datasets/background_noise\bg_noise_1016.wav,background_noise,10,16000,1.0,train
mix_001916,datasets/speech\speech_ref_1122.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-XMhGLZYcF3A0-13_w0.wav,gunshot,5,16000,1.0,train
mix_001917,datasets/speech\speech_ref_0831.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-15_w0.wav,gunshot,-20,16000,1.0,train
mix_001918,datasets/speech\speech_ref_0616.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-BOB-L1VYwU6YJSr9-21_w0.wav,gunshot,15,16000,1.0,train
mix_001919,datasets/speech\speech_ref_1165.wav,datasets/other_impulse\other_imp_other_imp_session_01_0071.wav,other_impulse,-5,16000,1.0,train
mix_001920,datasets/speech\speech_speaker_session_01_0060.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-71_w0.wav,gunshot,-15,16000,1.0,validation
mix_001921,datasets/speech\speech_speaker_session_29_1191.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-ALICE-TcUw0m1Y2pBD-17_w0.wav,gunshot,5,16000,1.0,validation
mix_001922,datasets/speech\speech_speaker_session_16_0648.wav,datasets/other_impulse\other_imp_other_imp_session_25_1026.wav,other_impulse,-10,16000,1.0,validation
mix_001923,datasets/speech\speech_speaker_session_08_0332.wav,datasets/background_noise\bg_noise_0824.wav,background_noise,-15,16000,1.0,validation
mix_001924,datasets/speech\speech_speaker_session_04_0187.wav,datasets/background_noise\bg_noise_0670.wav,background_noise,15,16000,1.0,validation
mix_001925,datasets/speech\speech_ref_0776.wav,datasets/other_impulse\other_imp_other_imp_session_19_0788.wav,other_impulse,5,16000,1.0,validation
mix_001926,datasets/speech\speech_speaker_session_18_0759.wav,datasets/background_noise\bg_noise_0197.wav,background_noise,20,16000,1.0,validation
mix_001927,datasets/speech\speech_speaker_session_04_0161.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-JON-t0RTFaS5HUst-28_w0.wav,gunshot,20,16000,1.0,validation
mix_001928,datasets/speech\speech_ref_0861.wav,datasets/other_impulse\other_imp_other_imp_session_10_0428.wav,other_impulse,-10,16000,1.0,validation
mix_001929,datasets/speech\speech_ref_0392.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-DAVE-g19XyDQPiD9P-31_w0.wav,gunshot,20,16000,1.0,validation
mix_001930,datasets/speech\speech_speaker_session_27_1090.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-ERIN-nP971FQ1dkqF-18_w0.wav,gunshot,-20,16000,1.0,validation
mix_001931,datasets/speech\speech_ref_1135.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-springfield_87A-BOB-nT21wqwhXL6h-7_w0.wav,gunshot,5,16000,1.0,validation
mix_001932,datasets/speech\speech_ref_0605.wav,datasets/other_impulse\other_impulse_0865.wav,other_impulse,-10,16000,1.0,validation
mix_001933,datasets/speech\speech_speaker_session_05_0227.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-PIXEL-NlllHePs66Wv-20_w0.wav,gunshot,-10,16000,1.0,validation
mix_001934,datasets/speech\speech_ref_0824.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-BOB-L1VYwU6YJSr9-21_w0.wav,gunshot,-20,16000,1.0,validation
mix_001935,datasets/speech\speech_ref_0668.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-BOB-povgSzBk1SfQ-5_w0.wav,gunshot,0,16000,1.0,validation
mix_001936,datasets/speech\speech_speaker_session_23_0928.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-DAVE-3fPPqTzCQ1WZ-9_w0.wav,gunshot,15,16000,1.0,validation
mix_001937,datasets/speech\speech_speaker_session_04_0165.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BOB-8c1Tg89yVR7j-2_w0.wav,gunshot,-10,16000,1.0,validation
mix_001938,datasets/speech\speech_speaker_session_21_0854.wav,datasets/background_noise\bg_noise_0726.wav,background_noise,-10,16000,1.0,validation
mix_001939,datasets/speech\speech_ref_1038.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-BUTCH-vmXVMZ4vutTc-29_w0.wav,gunshot,-20,16000,1.0,validation
mix_001940,datasets/speech\speech_ref_0615.wav,datasets/other_impulse\other_imp_other_imp_session_15_0600.wav,other_impulse,0,16000,1.0,validation
mix_001941,datasets/speech\speech_speaker_session_16_0643.wav,datasets/background_noise\bg_bg_session_05_0200.wav,background_noise,15,16000,1.0,validation
mix_001942,datasets/speech\speech_speaker_session_06_0274.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-yLr0oPUfbSAa-6_w0.wav,gunshot,15,16000,1.0,validation
mix_001943,datasets/speech\speech_ref_0255.wav,datasets/other_impulse\other_impulse_0504.wav,other_impulse,-20,16000,1.0,validation
mix_001944,datasets/speech\speech_speaker_session_13_0536.wav,datasets/other_impulse\other_imp_other_imp_session_09_0361.wav,other_impulse,15,16000,1.0,validation
mix_001945,datasets/speech\speech_speaker_session_03_0158.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-ALICE-epczwDkQOJGc-14_w0.wav,gunshot,-5,16000,1.0,validation
mix_001946,datasets/speech\speech_speaker_session_19_0779.wav,datasets/other_impulse\other_imp_other_imp_session_01_0047.wav,other_impulse,15,16000,1.0,validation
mix_001947,datasets/speech\speech_speaker_session_25_1034.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-EmUfikHTAf0o-58_w0.wav,gunshot,10,16000,1.0,validation
mix_001948,datasets/speech\speech_speaker_session_26_1041.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-DAVE-hFhPaaylRpTD-6_w0.wav,gunshot,-15,16000,1.0,validation
mix_001949,datasets/speech\speech_speaker_session_17_0685.wav,datasets/other_impulse\other_imp_other_imp_session_06_0250.wav,other_impulse,-20,16000,1.0,validation
mix_001950,datasets/speech\speech_speaker_session_21_0847.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-hk_MR556-PIXEL-qvFs07XmzXK0-7_w0.wav,gunshot,20,16000,1.0,validation
mix_001951,datasets/speech\speech_speaker_session_18_0743.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-VIwh9tsGnOqt-14_w0.wav,gunshot,20,16000,1.0,validation
mix_001952,datasets/speech\speech_ref_0143.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-CWUeRPWgyLlF-18_w0.wav,gunshot,-20,16000,1.0,validation
mix_001953,datasets/speech\speech_ref_0883.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-DAVE-PorbzdaQTbqS-36_w0.wav,gunshot,-10,16000,1.0,validation
mix_001954,datasets/speech\speech_ref_0745.wav,datasets/background_noise\bg_bg_session_22_0902.wav,background_noise,5,16000,1.0,validation
mix_001955,datasets/speech\speech_speaker_session_24_0993.wav,datasets/background_noise\bg_bg_session_15_0601.wav,background_noise,-10,16000,1.0,validation
mix_001956,datasets/speech\speech_speaker_session_04_0173.wav,datasets/background_noise\bg_bg_session_13_0531.wav,background_noise,0,16000,1.0,validation
mix_001957,datasets/speech\speech_speaker_session_07_0309.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-0_w0.wav,gunshot,-15,16000,1.0,validation
mix_001958,datasets/speech\speech_speaker_session_07_0319.wav,datasets/background_noise\bg_bg_session_20_0803.wav,background_noise,-15,16000,1.0,validation
mix_001959,datasets/speech\speech_speaker_session_18_0725.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-BOB-jjC6gHfGnXzf-11_w0.wav,gunshot,-10,16000,1.0,validation
mix_001960,datasets/speech\speech_speaker_session_06_0273.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-czusa_457-ERIN-1JrN0MitwFDS-9_w0.wav,gunshot,0,16000,1.0,validation
mix_001961,datasets/speech\speech_speaker_session_05_0206.wav,datasets/other_impulse\other_imp_other_imp_session_10_0412.wav,other_impulse,20,16000,1.0,validation
mix_001962,datasets/speech\speech_ref_1102.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-N0u4QR95sPzr-37_w0.wav,gunshot,15,16000,1.0,validation
mix_001963,datasets/speech\speech_speaker_session_11_0451.wav,datasets/other_impulse\other_impulse_1085.wav,other_impulse,5,16000,1.0,validation
mix_001964,datasets/speech\speech_speaker_session_17_0695.wav,datasets/background_noise\bg_bg_session_14_0587.wav,background_noise,-15,16000,1.0,validation
mix_001965,datasets/speech\speech_ref_1064.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-21_w0.wav,gunshot,5,16000,1.0,validation
mix_001966,datasets/speech\speech_ref_0003.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-BOB-uY5xiJ1efHpq-9_w0.wav,gunshot,10,16000,1.0,validation
mix_001967,datasets/speech\speech_speaker_session_19_0778.wav,datasets/background_noise\bg_bg_session_27_1108.wav,background_noise,10,16000,1.0,validation
mix_001968,datasets/speech\speech_speaker_session_24_0998.wav,datasets/other_impulse\other_impulse_0618.wav,other_impulse,-15,16000,1.0,validation
mix_001969,datasets/speech\speech_ref_0090.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BOB-bjYKN5RtCabb-35_w0.wav,gunshot,15,16000,1.0,validation
mix_001970,datasets/speech\speech_ref_0521.wav,datasets/background_noise\bg_noise_1004.wav,background_noise,-15,16000,1.0,validation
mix_001971,datasets/speech\speech_ref_0389.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-PIXEL-IwgLphM2NQaw-2_w0.wav,gunshot,5,16000,1.0,validation
mix_001972,datasets/speech\speech_ref_1180.wav,datasets/other_impulse\other_impulse_0235.wav,other_impulse,10,16000,1.0,validation
mix_001973,datasets/speech\speech_speaker_session_16_0642.wav,datasets/other_impulse\other_impulse_0195.wav,other_impulse,-5,16000,1.0,validation
mix_001974,datasets/speech\speech_ref_0788.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-CWUeRPWgyLlF-3_w0.wav,gunshot,-20,16000,1.0,validation
mix_001975,datasets/speech\speech_speaker_session_19_0794.wav,datasets/background_noise\bg_noise_0590.wav,background_noise,20,16000,1.0,validation
mix_001976,datasets/speech\speech_ref_1047.wav,datasets/background_noise\bg_noise_0236.wav,background_noise,15,16000,1.0,validation
mix_001977,datasets/speech\speech_speaker_session_01_0041.wav,datasets/other_impulse\other_imp_other_imp_session_07_0308.wav,other_impulse,0,16000,1.0,validation
mix_001978,datasets/speech\speech_ref_0893.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-PIXEL-BqdD3uZj3rsi-5_w0.wav,gunshot,5,16000,1.0,validation
mix_001979,datasets/speech\speech_ref_0642.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-BOB-Mjt4Wualmk2E-1_w0.wav,gunshot,20,16000,1.0,validation
mix_001980,datasets/speech\speech_speaker_session_10_0410.wav,datasets/other_impulse\other_impulse_1023.wav,other_impulse,5,16000,1.0,validation
mix_001981,datasets/speech\speech_speaker_session_07_0292.wav,datasets/background_noise\bg_noise_0925.wav,background_noise,15,16000,1.0,validation
mix_001982,datasets/speech\speech_ref_0707.wav,datasets/other_impulse\other_impulse_0114.wav,other_impulse,15,16000,1.0,validation
mix_001983,datasets/speech\speech_ref_0889.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-nG6HMBYVW1E0-0_w0.wav,gunshot,-10,16000,1.0,validation
mix_001984,datasets/speech\speech_speaker_session_00_0021.wav,datasets/other_impulse\other_imp_other_imp_session_09_0384.wav,other_impulse,-5,16000,1.0,validation
mix_001985,datasets/speech\speech_ref_0222.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-BOB-8c1Tg89yVR7j-55_w0.wav,gunshot,-5,16000,1.0,validation
mix_001986,datasets/speech\speech_ref_0078.wav,datasets/background_noise\bg_bg_session_00_0025.wav,background_noise,-15,16000,1.0,validation
mix_001987,datasets/speech\speech_ref_0543.wav,datasets/background_noise\bg_bg_session_09_0392.wav,background_noise,15,16000,1.0,validation
mix_001988,datasets/speech\speech_speaker_session_24_0968.wav,datasets/other_impulse\other_imp_other_imp_session_16_0647.wav,other_impulse,-15,16000,1.0,validation
mix_001989,datasets/speech\speech_ref_1189.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-CWUeRPWgyLlF-13_w0.wav,gunshot,10,16000,1.0,validation
mix_001990,datasets/speech\speech_ref_0365.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-XMhGLZYcF3A0-6_w0.wav,gunshot,-20,16000,1.0,validation
mix_001991,datasets/speech\speech_ref_0534.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-RHHeuXPO7N5v-13_w0.wav,gunshot,5,16000,1.0,validation
mix_001992,datasets/speech\speech_speaker_session_19_0787.wav,datasets/other_impulse\other_impulse_0781.wav,other_impulse,-5,16000,1.0,validation
mix_001993,datasets/speech\speech_speaker_session_14_0596.wav,datasets/background_noise\bg_bg_session_04_0185.wav,background_noise,-5,16000,1.0,validation
mix_001994,datasets/speech\speech_ref_0236.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ALICE-VIwh9tsGnOqt-67_w0.wav,gunshot,0,16000,1.0,validation
mix_001995,datasets/speech\speech_ref_0056.wav,datasets/background_noise\bg_bg_session_27_1111.wav,background_noise,0,16000,1.0,validation
mix_001996,datasets/speech\speech_speaker_session_18_0723.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-36_w0.wav,gunshot,20,16000,1.0,validation
mix_001997,datasets/speech\speech_ref_0678.wav,datasets/other_impulse\other_impulse_0611.wav,other_impulse,5,16000,1.0,validation
mix_001998,datasets/speech\speech_ref_1098.wav,datasets/background_noise\bg_bg_session_02_0100.wav,background_noise,-15,16000,1.0,validation
mix_001999,datasets/speech\speech_speaker_session_13_0527.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-6_w0.wav,gunshot,5,16000,1.0,validation
mix_002000,datasets/speech\speech_speaker_session_04_0191.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-hk_P2000-ERIN-dcv7OmXZZ1UL-2_w0.wav,gunshot,-20,16000,1.0,validation
mix_002001,datasets/speech\speech_ref_0818.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-N0u4QR95sPzr-10_w0.wav,gunshot,-5,16000,1.0,validation
mix_002002,datasets/speech\speech_ref_1043.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-PIXEL-E0i5i0DtkTlq-30_w0.wav,gunshot,5,16000,1.0,validation
mix_002003,datasets/speech\speech_speaker_session_02_0113.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ERIN-JT9NHIATnzMQ-53_w0.wav,gunshot,15,16000,1.0,validation
mix_002004,datasets/speech\speech_ref_0719.wav,datasets/background_noise\bg_bg_session_14_0582.wav,background_noise,-10,16000,1.0,validation
mix_002005,datasets/speech\speech_speaker_session_27_1108.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ERIN-KtpBXpInjxuT-7_w0.wav,gunshot,-10,16000,1.0,validation
mix_002006,datasets/speech\speech_speaker_session_09_0383.wav,datasets/other_impulse\other_imp_other_imp_session_16_0676.wav,other_impulse,15,16000,1.0,validation
mix_002007,datasets/speech\speech_speaker_session_19_0780.wav,datasets/other_impulse\other_impulse_0397.wav,other_impulse,5,16000,1.0,validation
mix_002008,datasets/speech\speech_ref_0142.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-BOB-JLX6vf3udb1F-38_w0.wav,gunshot,10,16000,1.0,validation
mix_002009,datasets/speech\speech_speaker_session_14_0570.wav,datasets/background_noise\bg_bg_session_22_0917.wav,background_noise,20,16000,1.0,validation
mix_002010,datasets/speech\speech_ref_0570.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-28cChRmnkvnG-22_w0.wav,gunshot,5,16000,1.0,validation
mix_002011,datasets/speech\speech_ref_0672.wav,datasets/other_impulse\other_impulse_0696.wav,other_impulse,20,16000,1.0,validation
mix_002012,datasets/speech\speech_ref_0816.wav,datasets/background_noise\bg_bg_session_07_0306.wav,background_noise,-5,16000,1.0,validation
mix_002013,datasets/speech\speech_ref_0395.wav,datasets/other_impulse\other_impulse_1060.wav,other_impulse,5,16000,1.0,validation
mix_002014,datasets/speech\speech_speaker_session_03_0151.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-DAVE-svaWPKhvZZtm-18_w0.wav,gunshot,-15,16000,1.0,validation
mix_002015,datasets/speech\speech_ref_0048.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_104B_S01_w0.wav,gunshot,0,16000,1.0,validation
mix_002016,datasets/speech\speech_speaker_session_26_1078.wav,datasets/background_noise\bg_bg_session_12_0510.wav,background_noise,5,16000,1.0,validation
mix_002017,datasets/speech\speech_ref_0466.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-qhIEvS8T0FcO-23_w0.wav,gunshot,20,16000,1.0,validation
mix_002018,datasets/speech\speech_speaker_session_14_0584.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-marlin_gfm60-DAVE-b8l0iIdQWqgj-0_w0.wav,gunshot,10,16000,1.0,validation
mix_002019,datasets/speech\speech_speaker_session_10_0428.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ERIN-ILuAgA20Xl4i-37_w0.wav,gunshot,-15,16000,1.0,validation
mix_002020,datasets/speech\speech_speaker_session_12_0480.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-DAVE-3fPPqTzCQ1WZ-44_w0.wav,gunshot,5,16000,1.0,validation
mix_002021,datasets/speech\speech_ref_0625.wav,datasets/background_noise\bg_bg_session_12_0518.wav,background_noise,0,16000,1.0,validation
mix_002022,datasets/speech\speech_ref_0716.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-sig_P320-ALICE-XMhGLZYcF3A0-3_w0.wav,gunshot,-15,16000,1.0,validation
mix_002023,datasets/speech\speech_speaker_session_25_1022.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BOB-yLr0oPUfbSAa-37_w0.wav,gunshot,-5,16000,1.0,validation
mix_002024,datasets/speech\speech_speaker_session_17_0680.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-4c4Mgt6DlrH8-12_w0.wav,gunshot,15,16000,1.0,validation
mix_002025,datasets/speech\speech_speaker_session_11_0472.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-CAROL-5uK7XOyZvflm-16_w0.wav,gunshot,-5,16000,1.0,validation
mix_002026,datasets/speech\speech_ref_0408.wav,datasets/other_impulse\other_impulse_0203.wav,other_impulse,0,16000,1.0,validation
mix_002027,datasets/speech\speech_ref_0455.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-ALICE-jmHo21ZrVDXJ-39_w0.wav,gunshot,-15,16000,1.0,validation
mix_002028,datasets/speech\speech_speaker_session_23_0937.wav,datasets/gunshot\gun_C3GD-Dataset_15-nj_farm-sig_p365-CAROL-4c4Mgt6DlrH8-9_w0.wav,gunshot,-20,16000,1.0,validation
mix_002029,datasets/speech\speech_speaker_session_13_0558.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-BUTCH-vmXVMZ4vutTc-18_w0.wav,gunshot,-15,16000,1.0,validation
mix_002030,datasets/speech\speech_speaker_session_26_1056.wav,datasets/gunshot\gun_C3GD-Dataset_15-oh_farm-steyr_C9A2-ERIN-CJzVG8h4YflI-6_w0.wav,gunshot,20,16000,1.0,validation
mix_002031,datasets/speech\speech_speaker_session_14_0586.wav,datasets/background_noise\bg_bg_session_10_0408.wav,background_noise,15,16000,1.0,validation
mix_002032,datasets/speech\speech_ref_0783.wav,datasets/gunshot\gun_C3GD-Dataset_3-ny_gravel_pit-ruger_lcp_380ACP-BUTCH-bCvjiZaXYAFe-41_w0.wav,gunshot,-10,16000,1.0,validation
mix_002033,datasets/speech\speech_speaker_session_24_0994.wav,datasets/gunshot\gun_C3GD-Dataset_0-oh_farm-sw_mp22-PIXEL-f5W6Yd67KJc2-4_w0.wav,gunshot,5,16000,1.0,validation
mix_002034,datasets/speech\speech_speaker_session_05_0236.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-PIXEL-flHp02XZTlWB-23_w0.wav,gunshot,20,16000,1.0,validation
mix_002035,datasets/speech\speech_speaker_session_10_0412.wav,datasets/gunshot\gun_C3GD-Dataset_11-nj_farm-savage_mh110-ERIN-TZeme1kqdhzL-20_w0.wav,gunshot,5,16000,1.0,validation
mix_002036,datasets/speech\speech_speaker_session_28_1146.wav,datasets/background_noise\bg_noise_1147.wav,background_noise,-15,16000,1.0,validation
mix_002037,datasets/speech\speech_ref_0546.wav,datasets/other_impulse\other_impulse_0056.wav,other_impulse,-10,16000,1.0,validation
mix_002038,datasets/speech\speech_ref_0508.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-cF2UUwwEe48n-22_w0.wav,gunshot,-20,16000,1.0,validation
mix_002039,datasets/speech\speech_speaker_session_11_0460.wav,datasets/gunshot\gun_C3GD-Dataset_2-oh_farm-custom_ar15_300BLK-ALICE-QBdIBdZ0p0dz-73_w0.wav,gunshot,10,16000,1.0,validation
mix_002040,datasets/speech\speech_speaker_session_07_0305.wav,datasets/other_impulse\other_impulse_0158.wav,other_impulse,-15,16000,1.0,validation
mix_002041,datasets/speech\speech_speaker_session_14_0569.wav,datasets/background_noise\bg_bg_session_01_0067.wav,background_noise,0,16000,1.0,validation
mix_002042,datasets/speech\speech_speaker_session_04_0171.wav,datasets/background_noise\bg_bg_session_18_0721.wav,background_noise,-15,16000,1.0,validation
mix_002043,datasets/speech\speech_speaker_session_24_0966.wav,datasets/gunshot\gun_C3GD-Dataset_13-oh_farm-lmt_ar10-ALICE-5HOGInLkOAq1-6_w0.wav,gunshot,15,16000,1.0,validation
mix_002044,datasets/speech\speech_ref_0843.wav,datasets/background_noise\bg_bg_session_18_0755.wav,background_noise,-15,16000,1.0,validation
mix_002045,datasets/speech\speech_speaker_session_17_0706.wav,datasets/other_impulse\other_impulse_0129.wav,other_impulse,0,16000,1.0,validation
mix_002046,datasets/speech\speech_speaker_session_10_0402.wav,datasets/background_noise\bg_bg_session_09_0368.wav,background_noise,0,16000,1.0,validation
mix_002047,datasets/speech\speech_speaker_session_04_0160.wav,datasets/other_impulse\other_imp_other_imp_session_21_0866.wav,other_impulse,-5,16000,1.0,validation
mix_002048,datasets/speech\speech_ref_0734.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-MLFY3TErS9EO-3_w0.wav,gunshot,-5,16000,1.0,validation
mix_002049,datasets/speech\speech_ref_0101.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-ALICE-IaO6gvZyLJyE-34_w0.wav,gunshot,0,16000,1.0,validation
mix_002050,datasets/speech\speech_speaker_session_12_0488.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-PIXEL-IwgLphM2NQaw-62_w0.wav,gunshot,20,16000,1.0,validation
mix_002051,datasets/speech\speech_ref_0725.wav,datasets/gunshot\gun_C3GD-Dataset_12-oh_farm-norinco_sks-ALICE-CGQDN3Sb9qo5-7_w0.wav,gunshot,15,16000,1.0,validation
mix_002052,datasets/speech\speech_ref_0665.wav,datasets/background_noise\bg_noise_0727.wav,background_noise,0,16000,1.0,validation
mix_002053,datasets/speech\speech_ref_0969.wav,datasets/gunshot\gun_BoltAction22_Zoom_ZM_104B_S01_w0.wav,gunshot,-10,16000,1.0,validation
mix_002054,datasets/speech\speech_ref_0633.wav,datasets/gunshot\gun_C3GD-Dataset_10-oh_farm-spike_m4_556-PIXEL-IwgLphM2NQaw-18_w0.wav,gunshot,-15,16000,1.0,validation
mix_002055,datasets/speech\speech_speaker_session_24_0970.wav,datasets/background_noise\bg_bg_session_06_0249.wav,background_noise,20,16000,1.0,validation
mix_002056,datasets/speech\speech_speaker_session_06_0248.wav,datasets/other_impulse\other_impulse_0022.wav,other_impulse,-15,16000,1.0,validation
mix_002057,datasets/speech\speech_ref_0421.wav,datasets/gunshot\gun_C3GD-Dataset_1-ny_gravel_pit-savage_223-CAROL-cF2UUwwEe48n-7_w0.wav,gunshot,20,16000,1.0,validation
mix_002058,datasets/speech\speech_ref_1022.wav,datasets/gunshot\gun_C3GD-Dataset_14-oh_farm-7mm_Mauser-ALICE-coUJ1rH1Z2di-5_w0.wav,gunshot,20,16000,1.0,validation
