sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor,label_idx
other_imp_other_imp_session_09_0398,other_imp_session_09,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_09_0398.wav,1.0,16000,1,0.8808914394720606,0.0269711386064895,32.66050891359181,3
other_imp_other_imp_session_09_0399,other_imp_session_09,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_09_0399.wav,1.0,16000,1,0.7974932962357307,0.0275759867642172,28.919835719975172,3
other_imp_other_imp_session_10_0400,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0400.wav,1.0,16000,1,0.6953899555448902,0.0231102328069946,30.09011897245925,3
other_imp_other_imp_session_10_0401,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0401.wav,1.0,16000,1,0.8604428037696592,0.0227435411788624,37.83238584875625,3
other_imp_other_imp_session_10_0402,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0402.wav,1.0,16000,1,0.7645847817920952,0.0231971415598682,32.9602873791992,3
other_imp_other_imp_session_10_0403,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0403.wav,1.0,16000,1,0.5313972279264989,0.0181905843292407,29.212746890424377,3
other_imp_other_imp_session_10_0404,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0404.wav,1.0,16000,1,0.5533624093991202,0.0182799222089285,30.271578858965256,3
other_imp_other_imp_session_10_0405,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0405.wav,1.0,16000,1,0.8022968259047256,0.0197992292659114,40.52159858919679,3
other_imp_other_imp_session_10_0406,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0406.wav,1.0,16000,1,0.9440608762859234,0.0201876201373965,46.76432398754423,3
other_imp_other_imp_session_10_0407,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0407.wav,1.0,16000,1,0.7023007045360616,0.0191565293784382,36.66114691500809,3
other_imp_other_imp_session_10_0408,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0408.wav,1.0,16000,1,0.9440608762859236,0.0192918112965688,48.93580869183291,3
other_imp_other_imp_session_10_0409,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0409.wav,1.0,16000,1,0.7938839265124322,0.0217632809062538,36.47811950555249,3
other_imp_other_imp_session_10_0410,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0410.wav,1.0,16000,1,0.910735673002817,0.023256307360243,39.160786245535625,3
other_imp_other_imp_session_10_0411,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0411.wav,1.0,16000,1,0.6918860329345389,0.0177520180411861,38.97504168702896,3
other_imp_other_imp_session_10_0412,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0412.wav,1.0,16000,1,0.8326035134886518,0.0235121580155071,35.411601045872025,3
other_imp_other_imp_session_10_0413,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0413.wav,1.0,16000,1,0.9440608762859234,0.0183700950886189,51.3911527305748,3
other_imp_other_imp_session_10_0414,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0414.wav,1.0,16000,1,0.6369388860869818,0.0178690697570825,35.644750303077345,3
other_imp_other_imp_session_10_0415,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0415.wav,1.0,16000,1,0.5363580428349892,0.0194888858626537,27.521212418339346,3
other_imp_other_imp_session_10_0416,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0416.wav,1.0,16000,1,0.6940814429019229,0.0179847119876105,38.59283693014926,3
other_imp_other_imp_session_10_0417,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0417.wav,1.0,16000,1,0.7523962019730759,0.022041694816594,34.135118323816585,3
other_imp_other_imp_session_10_0418,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0418.wav,1.0,16000,1,0.9440608762859234,0.0190214608694059,49.63132886870215,3
other_imp_other_imp_session_10_0419,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0419.wav,1.0,16000,1,0.9440608762859234,0.023254674805118,40.59658878189347,3
other_imp_other_imp_session_10_0420,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0420.wav,1.0,16000,1,0.9440608762859234,0.0196043049715124,48.15576966896136,3
other_imp_other_imp_session_10_0421,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0421.wav,1.0,16000,1,0.6507653930237811,0.0216460879363578,30.063866242179603,3
other_imp_other_imp_session_10_0422,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0422.wav,1.0,16000,1,0.9440608762859234,0.0248309411812049,38.01952125782849,3
other_imp_other_imp_session_10_0423,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0423.wav,1.0,16000,1,0.6853149435072269,0.0198331822690658,34.55394039496722,3
other_imp_other_imp_session_10_0424,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0424.wav,1.0,16000,1,0.683826057654761,0.0194405875976208,35.1751562276279,3
other_imp_other_imp_session_10_0425,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0425.wav,1.0,16000,1,0.9269254761644402,0.025198022775204,36.78562864147776,3
other_imp_other_imp_session_10_0426,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0426.wav,1.0,16000,1,0.9440608762859234,0.023036132261915,40.981726260942224,3
other_imp_other_imp_session_10_0427,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0427.wav,1.0,16000,1,0.9440608762859234,0.0215586779533699,43.7902751005936,3
other_imp_other_imp_session_10_0428,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0428.wav,1.0,16000,1,0.7187764950645128,0.0228479913412053,31.459053434500238,3
other_imp_other_imp_session_10_0429,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0429.wav,1.0,16000,1,0.9440608762859234,0.0215794592509839,43.7481045203593,3
other_imp_other_imp_session_10_0430,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0430.wav,1.0,16000,1,0.9440608762859232,0.0183515227498826,51.44316222261924,3
other_imp_other_imp_session_10_0431,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0431.wav,1.0,16000,1,0.5864970311102172,0.020822725484181,28.166185540597063,3
other_imp_other_imp_session_10_0432,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0432.wav,1.0,16000,1,0.7142135433983411,0.0204611770782512,34.90577260580824,3
other_imp_other_imp_session_10_0433,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0433.wav,1.0,16000,1,0.6060342727410837,0.0215032195716614,28.18340708875474,3
other_imp_other_imp_session_10_0434,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0434.wav,1.0,16000,1,0.9171532835233516,0.0216266667895379,42.40842420907814,3
other_imp_other_imp_session_10_0435,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0435.wav,1.0,16000,1,0.9440608762859234,0.0228221975049122,41.36588785649777,3
other_imp_other_imp_session_10_0436,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0436.wav,1.0,16000,1,0.8188028896560715,0.0200672190069171,40.802987267142434,3
other_imp_other_imp_session_10_0437,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0437.wav,1.0,16000,1,0.8266401942210687,0.0221243891084109,37.36328341260166,3
other_imp_other_imp_session_10_0438,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0438.wav,1.0,16000,1,0.774058325280726,0.0195540441731548,39.58556718858873,3
other_imp_other_imp_session_10_0439,other_imp_session_10,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_10_0439.wav,1.0,16000,1,0.7852881896664725,0.0214399802454368,36.62726431667137,3
other_imp_other_imp_session_11_0440,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0440.wav,1.0,16000,1,0.6932429529283675,0.0287044658651836,24.151040283206115,3
other_imp_other_imp_session_11_0441,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0441.wav,1.0,16000,1,0.7928341716660567,0.0303392450523254,26.13228868997193,3
other_imp_other_imp_session_11_0442,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0442.wav,1.0,16000,1,0.9440608762859234,0.0272905793263592,34.59290911589368,3
other_imp_other_imp_session_11_0443,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0443.wav,1.0,16000,1,0.6699213213583208,0.0260153372619882,25.751004382600048,3
other_imp_other_imp_session_11_0444,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0444.wav,1.0,16000,1,0.7753758006899316,0.0283182484865494,27.380772763911907,3
other_imp_other_imp_session_11_0445,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0445.wav,1.0,16000,1,0.9440608762859234,0.0300942717363326,31.37010826698566,3
other_imp_other_imp_session_11_0446,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0446.wav,1.0,16000,1,0.8173548320073842,0.0250086255573,32.682903876728986,3
other_imp_other_imp_session_11_0447,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0447.wav,1.0,16000,1,0.9440608762859234,0.0279348980627784,33.79502356565212,3
other_imp_other_imp_session_11_0448,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0448.wav,1.0,16000,1,0.8074681611195985,0.0369313503268396,21.864024340657046,3
other_imp_other_imp_session_11_0449,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0449.wav,1.0,16000,1,0.6738046945337517,0.0228490185474073,29.489424162420576,3
other_imp_other_imp_session_11_0450,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0450.wav,1.0,16000,1,0.7806716255368618,0.0293603546668528,26.58930276905661,3
other_imp_other_imp_session_11_0451,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0451.wav,1.0,16000,1,0.6419722118658034,0.0306219373885177,20.964447614018265,3
other_imp_other_imp_session_11_0452,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0452.wav,1.0,16000,1,0.8401134291610528,0.0312986819841827,26.841806347230644,3
other_imp_other_imp_session_11_0453,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0453.wav,1.0,16000,1,0.7522554006003046,0.0221202003150898,34.007606161282006,3
other_imp_other_imp_session_11_0454,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0454.wav,1.0,16000,1,0.902316828349628,0.0269093291505725,33.53173496014406,3
other_imp_other_imp_session_11_0455,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0455.wav,1.0,16000,1,0.9014007623279974,0.0276770828607066,32.568477002428274,3
other_imp_other_imp_session_11_0456,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0456.wav,1.0,16000,1,0.8306020031711461,0.0241027071587647,34.46092810615362,3
other_imp_other_imp_session_11_0457,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0457.wav,1.0,16000,1,0.7614430849338147,0.0243824030121183,31.22919313012087,3
other_imp_other_imp_session_11_0458,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0458.wav,1.0,16000,1,0.592406512222341,0.0222909616732722,26.576073977639084,3
other_imp_other_imp_session_11_0459,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0459.wav,1.0,16000,1,0.8380549521298145,0.0297136203127026,28.204394525684844,3
other_imp_other_imp_session_11_0460,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0460.wav,1.0,16000,1,0.8691371320576144,0.0286728184299853,30.312221697273905,3
other_imp_other_imp_session_11_0461,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0461.wav,1.0,16000,1,0.7973168258134733,0.0300223134487341,26.557465719632404,3
other_imp_other_imp_session_11_0462,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0462.wav,1.0,16000,1,0.8741189109755242,0.0242312864926351,36.07396373698798,3
other_imp_other_imp_session_11_0463,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0463.wav,1.0,16000,1,0.8661024002742113,0.03163151229706,27.38099014459096,3
other_imp_other_imp_session_11_0464,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0464.wav,1.0,16000,1,0.5525191065585933,0.0257945288950294,21.420003234291684,3
other_imp_other_imp_session_11_0465,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0465.wav,1.0,16000,1,0.939000104439212,0.0337521577989116,27.820438379945823,3
other_imp_other_imp_session_11_0466,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0466.wav,1.0,16000,1,0.9440608762859234,0.0304924677595089,30.960451417940995,3
other_imp_other_imp_session_11_0467,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0467.wav,1.0,16000,1,0.9440608762859234,0.0244377038973356,38.63130897808117,3
other_imp_other_imp_session_11_0468,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0468.wav,1.0,16000,1,0.9440608762859236,0.0260027470113306,36.30618383560446,3
other_imp_other_imp_session_11_0469,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0469.wav,1.0,16000,1,0.8702323821979809,0.0249371205075614,34.89705369004302,3
other_imp_other_imp_session_11_0470,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0470.wav,1.0,16000,1,0.6108402442027852,0.0246337443217099,24.79687977014717,3
other_imp_other_imp_session_11_0471,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0471.wav,1.0,16000,1,0.9440608762859234,0.0265641969419419,35.53883156945881,3
other_imp_other_imp_session_11_0472,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0472.wav,1.0,16000,1,0.6287908716534615,0.0238557832837784,26.357994646148686,3
other_imp_other_imp_session_11_0473,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0473.wav,1.0,16000,1,0.8794409185240885,0.0339445482435292,25.908156241560004,3
other_imp_other_imp_session_11_0474,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0474.wav,1.0,16000,1,0.7750843957331481,0.0277539302605328,27.92700382206076,3
other_imp_other_imp_session_11_0475,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0475.wav,1.0,16000,1,0.7417943788768708,0.0286210607376001,25.91777175905436,3
other_imp_other_imp_session_11_0476,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0476.wav,1.0,16000,1,0.724465926801779,0.0292459963976244,24.771448003944368,3
other_imp_other_imp_session_11_0477,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0477.wav,1.0,16000,1,0.940603937555029,0.0260520505837506,36.10478083033896,3
other_imp_other_imp_session_11_0478,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0478.wav,1.0,16000,1,0.7883592191579262,0.02886547986334,27.31147896295237,3
other_imp_other_imp_session_11_0479,other_imp_session_11,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_11_0479.wav,1.0,16000,1,0.7454006578651445,0.0334876748232396,22.25894867918293,3
other_imp_other_imp_session_12_0480,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0480.wav,1.0,16000,1,0.34849838123865,0.022768847437162,15.305923110127187,3
other_imp_other_imp_session_12_0481,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0481.wav,1.0,16000,1,0.4356586077582698,0.0276885469365003,15.73424750005534,3
other_imp_other_imp_session_12_0482,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0482.wav,1.0,16000,1,0.4117424046744886,0.029226937200489,14.087766397566089,3
other_imp_other_imp_session_12_0483,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0483.wav,1.0,16000,1,0.351880738348991,0.0219605708375914,16.023289226788243,3
other_imp_other_imp_session_12_0484,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0484.wav,1.0,16000,1,0.3513704757686878,0.0299404465046149,11.73564189692727,3
other_imp_other_imp_session_12_0485,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0485.wav,1.0,16000,1,0.3916056756821644,0.0336024403031549,11.65408094199002,3
other_imp_other_imp_session_12_0486,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0486.wav,1.0,16000,1,0.4647433130336609,0.0318441523947518,14.594301689349964,3
other_imp_other_imp_session_12_0487,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0487.wav,1.0,16000,1,0.3913430238188279,0.0308126491287056,12.700722199410755,3
other_imp_other_imp_session_12_0488,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0488.wav,1.0,16000,1,0.4437805686936465,0.0314937933274786,14.091044008852483,3
other_imp_other_imp_session_12_0489,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0489.wav,1.0,16000,1,0.3965333116432101,0.0266424645119566,14.883501585607355,3
other_imp_other_imp_session_12_0490,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0490.wav,1.0,16000,1,0.3488663539276492,0.0272910011059444,12.7831963635697,3
other_imp_other_imp_session_12_0491,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0491.wav,1.0,16000,1,0.3827018806164831,0.0326313616100349,11.728035376201984,3
other_imp_other_imp_session_12_0492,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0492.wav,1.0,16000,1,0.4556309463547697,0.0287900596453668,15.825975830110382,3
other_imp_other_imp_session_12_0493,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0493.wav,1.0,16000,1,0.3688979378466694,0.0238119453795478,15.492131241078903,3
other_imp_other_imp_session_12_0494,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0494.wav,1.0,16000,1,0.3751529536735957,0.0307073985570856,12.217017693830458,3
other_imp_other_imp_session_12_0495,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0495.wav,1.0,16000,1,0.482427632265886,0.0349886361189384,13.78811945526411,3
other_imp_other_imp_session_12_0496,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0496.wav,1.0,16000,1,0.453871583388642,0.0310150309834688,14.633918543927043,3
other_imp_other_imp_session_12_0497,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0497.wav,1.0,16000,1,0.3642346266486999,0.0238036135379769,15.30164624169886,3
other_imp_other_imp_session_12_0498,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0498.wav,1.0,16000,1,0.4142393155621903,0.0321426885029356,12.887508978885418,3
other_imp_other_imp_session_12_0499,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0499.wav,1.0,16000,1,0.3913564800089451,0.0273561886416736,14.305952560702783,3
other_imp_other_imp_session_12_0500,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0500.wav,1.0,16000,1,0.3879251134470809,0.0258812992112536,14.98862017684966,3
other_imp_other_imp_session_12_0501,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0501.wav,1.0,16000,1,0.3561184920172476,0.0270362463442165,13.171886206554149,3
other_imp_other_imp_session_12_0502,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0502.wav,1.0,16000,1,0.4578494122831035,0.0308895288889354,14.822151082582328,3
other_imp_other_imp_session_12_0503,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0503.wav,1.0,16000,1,0.3966772863628194,0.0332004341094279,11.94795120979043,3
other_imp_other_imp_session_12_0504,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0504.wav,1.0,16000,1,0.4277335471171222,0.031858522156471,13.426028073620516,3
other_imp_other_imp_session_12_0505,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0505.wav,1.0,16000,1,0.4223994524467912,0.0239312204322986,17.650553056256673,3
other_imp_other_imp_session_12_0506,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0506.wav,1.0,16000,1,0.3946010439782157,0.0282445742002478,13.970856897045534,3
other_imp_other_imp_session_12_0507,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0507.wav,1.0,16000,1,0.3982576913044763,0.0281645437866793,14.14038703829332,3
other_imp_other_imp_session_12_0508,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0508.wav,1.0,16000,1,0.3872623687476786,0.0314022472015474,12.332309943904114,3
other_imp_other_imp_session_12_0509,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0509.wav,1.0,16000,1,0.3440334949291919,0.0265168711714973,12.97413118474089,3
other_imp_other_imp_session_12_0510,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0510.wav,1.0,16000,1,0.3385336899790059,0.0294366252572495,11.500420717943044,3
other_imp_other_imp_session_12_0511,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0511.wav,1.0,16000,1,0.4025639454600445,0.0275709240408356,14.601026750265415,3
other_imp_other_imp_session_12_0512,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0512.wav,1.0,16000,1,0.3795277292352423,0.0276105834359519,13.745728794842067,3
other_imp_other_imp_session_12_0513,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0513.wav,1.0,16000,1,0.3370106408001054,0.0272660589962733,12.360074378384637,3
other_imp_other_imp_session_12_0514,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0514.wav,1.0,16000,1,0.4083122428554375,0.0269446790965688,15.153718842034504,3
other_imp_other_imp_session_12_0515,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0515.wav,1.0,16000,1,0.406586730283584,0.0287519139338055,14.141200819105274,3
other_imp_other_imp_session_12_0516,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0516.wav,1.0,16000,1,0.4835617001196088,0.0358556413235166,13.48634545100161,3
other_imp_other_imp_session_12_0517,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0517.wav,1.0,16000,1,0.3460325230504307,0.0230181599997699,15.033016223873958,3
other_imp_other_imp_session_12_0518,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0518.wav,1.0,16000,1,0.3903330052724181,0.0337944732117361,11.550198972619985,3
other_imp_other_imp_session_12_0519,other_imp_session_12,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_12_0519.wav,1.0,16000,1,0.3676881346649066,0.0279862256810313,13.13817759757236,3
other_imp_other_imp_session_13_0520,other_imp_session_13,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_13_0520.wav,1.0,16000,1,0.6576199678830188,0.0276278346288437,23.802796661034392,3
other_imp_other_imp_session_13_0521,other_imp_session_13,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_13_0521.wav,1.0,16000,1,0.5688971754857615,0.0203551758949662,27.94851289599115,3
