sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor
bg_bg_session_27_1106,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1106.wav,1.0,16000,1,0.32618818534101035,0.12343522139724601,2.6425857646043838
bg_bg_session_27_1107,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1107.wav,1.0,16000,1,0.3513004162267615,0.1234395969088134,2.845929479395314
bg_bg_session_27_1108,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1108.wav,1.0,16000,1,0.34439756816818073,0.12231429480948545,2.8156769455919988
bg_bg_session_27_1109,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1109.wav,1.0,16000,1,0.34942107795014143,0.12464273907253935,2.8033807064603975
bg_bg_session_27_1110,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1110.wav,1.0,16000,1,0.3308249616444499,0.12098902093982178,2.734338469154262
bg_bg_session_27_1111,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1111.wav,1.0,16000,1,0.3447063768487257,0.12193325752350129,2.827008443633214
bg_bg_session_27_1112,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1112.wav,1.0,16000,1,0.3651172113658492,0.12393914090484438,2.9459392669728057
bg_bg_session_27_1113,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1113.wav,1.0,16000,1,0.3580597373833488,0.12424118696801703,2.8819726960254806
bg_bg_session_27_1114,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1114.wav,1.0,16000,1,0.37292050074854954,0.12248993457193948,3.044498893780868
bg_bg_session_27_1115,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1115.wav,1.0,16000,1,0.3550560469795909,0.1229101279488177,2.888745004317248
bg_bg_session_27_1116,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1116.wav,1.0,16000,1,0.34298694935798807,0.12361364123637045,2.7746688648662143
bg_bg_session_27_1117,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1117.wav,1.0,16000,1,0.37082029644380105,0.12322599409127918,3.009269830490627
bg_bg_session_27_1118,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1118.wav,1.0,16000,1,0.3800016026974678,0.12332970057366027,3.0811845818004002
bg_bg_session_27_1119,bg_session_27,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_27_1119.wav,1.0,16000,1,0.3438123597122039,0.12380876244647834,2.7769628348494577
bg_bg_session_28_1120,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1120.wav,1.0,16000,1,0.38769583513683675,0.09585844156861842,4.044461691093687
bg_bg_session_28_1121,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1121.wav,1.0,16000,1,0.39056040263746017,0.09433168878365444,4.140288022727049
bg_bg_session_28_1122,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1122.wav,1.0,16000,1,0.39488172297988844,0.09482517382526454,4.164312760073754
bg_bg_session_28_1123,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1123.wav,1.0,16000,1,0.374302976828025,0.09410917580913353,3.9773266935617033
bg_bg_session_28_1124,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1124.wav,1.0,16000,1,0.39799844115508703,0.0953110474425407,4.175784550444472
bg_bg_session_28_1125,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1125.wav,1.0,16000,1,0.3627164347451455,0.09484472803206102,3.8243179566011762
bg_bg_session_28_1126,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1126.wav,1.0,16000,1,0.3884503537159692,0.0937768453681284,4.1422838523543675
bg_bg_session_28_1127,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1127.wav,1.0,16000,1,0.3675222116098194,0.09358072198343545,3.927327814393179
bg_bg_session_28_1128,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1128.wav,1.0,16000,1,0.36754595484153546,0.09570499691980774,3.840404662940009
bg_bg_session_28_1129,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1129.wav,1.0,16000,1,0.42535825555917683,0.09331745046118509,4.558185075515449
bg_bg_session_28_1130,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1130.wav,1.0,16000,1,0.3922136903232922,0.09521659810893439,4.119173095040023
bg_bg_session_28_1131,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1131.wav,1.0,16000,1,0.37365077699909205,0.09550582563717291,3.912334513448927
bg_bg_session_28_1132,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1132.wav,1.0,16000,1,0.4088017788220961,0.09471771428518368,4.31600085313751
bg_bg_session_28_1133,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1133.wav,1.0,16000,1,0.39854377660847407,0.09549151230136277,4.173603760873194
bg_bg_session_28_1134,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1134.wav,1.0,16000,1,0.38972955654851044,0.09424791200257304,4.135152778624345
bg_bg_session_28_1135,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1135.wav,1.0,16000,1,0.44387823821983374,0.09467777156622856,4.688304171019619
bg_bg_session_28_1136,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1136.wav,1.0,16000,1,0.41310774142539525,0.09472448438160276,4.361150134633269
bg_bg_session_28_1137,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1137.wav,1.0,16000,1,0.3939797409927393,0.09245765057875185,4.261190890257954
bg_bg_session_28_1138,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1138.wav,1.0,16000,1,0.3583330426109121,0.09391797865623769,3.815382417552582
bg_bg_session_28_1139,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1139.wav,1.0,16000,1,0.3773361532280171,0.0932920687620663,4.04467515608031
bg_bg_session_28_1140,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1140.wav,1.0,16000,1,0.40314787493924925,0.09367507369057831,4.30368310393938
bg_bg_session_28_1141,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1141.wav,1.0,16000,1,0.3491480347283915,0.09436998613212767,3.699777991296603
bg_bg_session_28_1142,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1142.wav,1.0,16000,1,0.38725158298984974,0.09424358022229382,4.109049560574183
bg_bg_session_28_1143,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1143.wav,1.0,16000,1,0.5130095850899764,0.09454771267476869,5.425932752020476
bg_bg_session_28_1144,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1144.wav,1.0,16000,1,0.3806220496379748,0.09410359346940805,4.044712801691069
bg_bg_session_28_1145,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1145.wav,1.0,16000,1,0.3887069186630873,0.09444489447477622,4.115700268053115
bg_bg_session_28_1146,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1146.wav,1.0,16000,1,0.3763037047577768,0.09528327542414965,3.9493149620384758
bg_bg_session_28_1147,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1147.wav,1.0,16000,1,0.3790949844724534,0.09368061102760099,4.046674545002869
bg_bg_session_28_1148,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1148.wav,1.0,16000,1,0.38322772041724756,0.09417029900008123,4.069517499585958
bg_bg_session_28_1149,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1149.wav,1.0,16000,1,0.4130229396739484,0.09616651907268535,4.294872068864772
bg_bg_session_28_1150,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1150.wav,1.0,16000,1,0.38128072849771993,0.09491295200086369,4.017161833957414
bg_bg_session_28_1151,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1151.wav,1.0,16000,1,0.40431864628124453,0.09526907369807415,4.243964889623661
bg_bg_session_28_1152,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1152.wav,1.0,16000,1,0.43318837057553833,0.09513202081952088,4.553549071157315
bg_bg_session_28_1153,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1153.wav,1.0,16000,1,0.4004144921645586,0.09562439063771822,4.187367340283424
bg_bg_session_28_1154,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1154.wav,1.0,16000,1,0.41487890337859623,0.09343461529878606,4.440312165344409
bg_bg_session_28_1155,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1155.wav,1.0,16000,1,0.41171904290261385,0.09587134644238549,4.294494812431689
bg_bg_session_28_1156,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1156.wav,1.0,16000,1,0.36949765783231087,0.09524831915453176,3.8793085517839847
bg_bg_session_28_1157,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1157.wav,1.0,16000,1,0.3705462898758118,0.0945585499612536,3.918696414450973
bg_bg_session_28_1158,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1158.wav,1.0,16000,1,0.42928986797725915,0.0944080321342492,4.547174777407253
bg_bg_session_28_1159,bg_session_28,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_28_1159.wav,1.0,16000,1,0.3991118870987517,0.09399438905069274,4.246124142817319
bg_bg_session_29_1160,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1160.wav,1.0,16000,1,0.5326371390864814,0.11245693831304164,4.7363648674139895
bg_bg_session_29_1161,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1161.wav,1.0,16000,1,0.5014919501003188,0.11354968388969743,4.416497596087488
bg_bg_session_29_1162,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1162.wav,1.0,16000,1,0.46073866845583383,0.11321640602484098,4.069539423989031
bg_bg_session_29_1163,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1163.wav,1.0,16000,1,0.45474444453888063,0.11241998036890267,4.045049666404089
bg_bg_session_29_1164,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1164.wav,1.0,16000,1,0.4233822243767068,0.11227382375641073,3.7709785994773877
bg_bg_session_29_1165,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1165.wav,1.0,16000,1,0.46225156611432067,0.11309048509835962,4.087448425371918
bg_bg_session_29_1166,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1166.wav,1.0,16000,1,0.4266681984020452,0.11401419059094146,3.7422373370211957
bg_bg_session_29_1167,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1167.wav,1.0,16000,1,0.4344474709017657,0.11274458298106485,3.8533774384615502
bg_bg_session_29_1168,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1168.wav,1.0,16000,1,0.4721766432243777,0.11403035949259416,4.1407972746685155
bg_bg_session_29_1169,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1169.wav,1.0,16000,1,0.43790864620785314,0.11234387261243368,3.8979304971910196
bg_bg_session_29_1170,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1170.wav,1.0,16000,1,0.4669175863051305,0.1121572821587373,4.1630604423321635
bg_bg_session_29_1171,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1171.wav,1.0,16000,1,0.49716614400418546,0.11341657652285318,4.383540002802039
bg_bg_session_29_1172,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1172.wav,1.0,16000,1,0.43552543161999796,0.11322087836014805,3.84668799130617
bg_bg_session_29_1173,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1173.wav,1.0,16000,1,0.474876899520544,0.1138397174800235,4.171451478605086
bg_bg_session_29_1174,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1174.wav,1.0,16000,1,0.4336431808589554,0.1120360081248942,3.8705693768547165
bg_bg_session_29_1175,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1175.wav,1.0,16000,1,0.4790514192106635,0.1136943580666113,4.213501753490522
bg_bg_session_29_1176,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1176.wav,1.0,16000,1,0.49276291486271817,0.1125233071628122,4.379207148236929
bg_bg_session_29_1177,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1177.wav,1.0,16000,1,0.4534611762735707,0.11356219342747569,3.99306426423088
bg_bg_session_29_1178,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1178.wav,1.0,16000,1,0.42853443077188147,0.11311353248061093,3.788533374289269
bg_bg_session_29_1179,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1179.wav,1.0,16000,1,0.46276885706469656,0.11335785768534017,4.082370871241639
bg_bg_session_29_1180,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1180.wav,1.0,16000,1,0.45047731339278185,0.11317430474152179,3.980384722643336
bg_bg_session_29_1181,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1181.wav,1.0,16000,1,0.5054509526174052,0.11399483373584057,4.4339808367883995
bg_bg_session_29_1182,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1182.wav,1.0,16000,1,0.5397473181016141,0.11261068017175788,4.793038008011248
bg_bg_session_29_1183,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1183.wav,1.0,16000,1,0.46030503080845786,0.11347959272906569,4.056279892937617
bg_bg_session_29_1184,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1184.wav,1.0,16000,1,0.4589775641516154,0.11448695400832332,4.008994107995101
bg_bg_session_29_1185,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1185.wav,1.0,16000,1,0.5042094538796014,0.1137706672921831,4.4318049771709
bg_bg_session_29_1186,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1186.wav,1.0,16000,1,0.525253148748472,0.11227745646476628,4.678170654245225
bg_bg_session_29_1187,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1187.wav,1.0,16000,1,0.46448710372759344,0.11457396028970743,4.054036903435474
bg_bg_session_29_1188,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1188.wav,1.0,16000,1,0.4498905196932615,0.11319744281316002,3.974387307423215
bg_bg_session_29_1189,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1189.wav,1.0,16000,1,0.41799278736875295,0.11335424446886357,3.6874909488604004
bg_bg_session_29_1190,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1190.wav,1.0,16000,1,0.4721382669203917,0.11451593149666947,4.122904293932939
bg_bg_session_29_1191,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1191.wav,1.0,16000,1,0.5079602424167277,0.11249572509458657,4.515373333839136
bg_bg_session_29_1192,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1192.wav,1.0,16000,1,0.45423280252334564,0.11182816381413532,4.061881608460369
bg_bg_session_29_1193,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1193.wav,1.0,16000,1,0.48417761521690605,0.11483564754571345,4.216265448945299
bg_bg_session_29_1194,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1194.wav,1.0,16000,1,0.4536368772183337,0.11380079291978867,3.986236173905337
bg_bg_session_29_1195,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1195.wav,1.0,16000,1,0.46095391358587007,0.1122079644839189,4.1080316769458465
bg_bg_session_29_1196,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1196.wav,1.0,16000,1,0.4319110860307835,0.11269249436857555,3.8326514123615705
bg_bg_session_29_1197,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1197.wav,1.0,16000,1,0.4463404936011381,0.1127547500156088,3.9585068828965673
bg_bg_session_29_1198,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1198.wav,1.0,16000,1,0.43077491898284204,0.11389149197345362,3.7823271404678565
bg_bg_session_29_1199,bg_session_29,background,BACKGROUND_NOISE,data/processed\background\bg_bg_session_29_1199.wav,1.0,16000,1,0.41206040282745243,0.11389985314827812,3.61774273855817
other_imp_other_imp_session_00_0000,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0000.wav,1.0,16000,1,0.3672559045201253,0.02721214889500604,13.496022345640641
other_imp_other_imp_session_00_0001,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0001.wav,1.0,16000,1,0.3675342353733119,0.0262463319056327,14.003255642053333
other_imp_other_imp_session_00_0002,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0002.wav,1.0,16000,1,0.4097830882281205,0.027164237380010513,15.085383463620992
other_imp_other_imp_session_00_0003,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0003.wav,1.0,16000,1,0.42450160605925147,0.027695070644944194,15.327689834214123
other_imp_other_imp_session_00_0004,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0004.wav,1.0,16000,1,0.45783269630405066,0.031783236335033646,14.404843717911737
other_imp_other_imp_session_00_0005,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0005.wav,1.0,16000,1,0.3963760850925089,0.029320552925351826,13.518706516708278
other_imp_other_imp_session_00_0006,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0006.wav,1.0,16000,1,0.3948782446432746,0.02728891100418537,14.470276951687138
other_imp_other_imp_session_00_0007,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0007.wav,1.0,16000,1,0.43739156902561727,0.03209801091734652,13.626745715940405
other_imp_other_imp_session_00_0008,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0008.wav,1.0,16000,1,0.3415737366858017,0.025306604790026017,13.497409255244389
other_imp_other_imp_session_00_0009,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0009.wav,1.0,16000,1,0.4061481379173414,0.029069868811744906,13.971442418027834
other_imp_other_imp_session_00_0010,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0010.wav,1.0,16000,1,0.3597030892898354,0.025530075873339005,14.089380312875182
other_imp_other_imp_session_00_0011,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0011.wav,1.0,16000,1,0.46991558552137286,0.03333746399067179,14.095716599669807
other_imp_other_imp_session_00_0012,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0012.wav,1.0,16000,1,0.4555868826861138,0.0336484950015207,13.539587647817463
other_imp_other_imp_session_00_0013,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0013.wav,1.0,16000,1,0.4259142148908526,0.032238353804433184,13.211409160668508
other_imp_other_imp_session_00_0014,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0014.wav,1.0,16000,1,0.3874085492868008,0.022123299200366257,17.51132914963676
other_imp_other_imp_session_00_0015,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0015.wav,1.0,16000,1,0.3338363334965704,0.025103670908032925,13.298302138223328
other_imp_other_imp_session_00_0016,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0016.wav,1.0,16000,1,0.44009046812332897,0.028789576137622046,15.286446495603546
other_imp_other_imp_session_00_0017,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0017.wav,1.0,16000,1,0.35512478746932197,0.024128661060928813,14.71795883712676
other_imp_other_imp_session_00_0018,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0018.wav,1.0,16000,1,0.38239209775489236,0.02702216306624472,14.151049096512706
other_imp_other_imp_session_00_0019,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0019.wav,1.0,16000,1,0.3955099713776192,0.030064989429520524,13.155163109342082
other_imp_other_imp_session_00_0020,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0020.wav,1.0,16000,1,0.43522333076853215,0.025075389696903084,17.35658597786116
other_imp_other_imp_session_00_0021,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0021.wav,1.0,16000,1,0.4443607807738541,0.02514810074758274,17.669748047239153
other_imp_other_imp_session_00_0022,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0022.wav,1.0,16000,1,0.44107156623090893,0.0329329722599633,13.393004093866125
other_imp_other_imp_session_00_0023,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0023.wav,1.0,16000,1,0.36209239179449076,0.026023785564990243,13.913896260452217
other_imp_other_imp_session_00_0024,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0024.wav,1.0,16000,1,0.38300385187054864,0.022991632754332737,16.658394354982406
other_imp_other_imp_session_00_0025,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0025.wav,1.0,16000,1,0.4239689964268024,0.03437435839857744,12.333870153214162
other_imp_other_imp_session_00_0026,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0026.wav,1.0,16000,1,0.3950102908933807,0.026371414528184558,14.978724053045067
other_imp_other_imp_session_00_0027,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0027.wav,1.0,16000,1,0.38444624535400734,0.023658524308476103,16.24979131595115
other_imp_other_imp_session_00_0028,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0028.wav,1.0,16000,1,0.4522793690435871,0.02940614162722248,15.38043382136728
other_imp_other_imp_session_00_0029,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0029.wav,1.0,16000,1,0.41500264506908535,0.031050446464614065,13.365428155364913
other_imp_other_imp_session_00_0030,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0030.wav,1.0,16000,1,0.42083434520738006,0.031257389716328916,13.463511009443804
other_imp_other_imp_session_00_0031,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0031.wav,1.0,16000,1,0.4662135611294397,0.02642378339735968,17.64370293540157
other_imp_other_imp_session_00_0032,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0032.wav,1.0,16000,1,0.4339895687735524,0.03161077573314462,13.72916106664519
other_imp_other_imp_session_00_0033,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0033.wav,1.0,16000,1,0.3972353352714119,0.032791847723851304,12.113840533727402
other_imp_other_imp_session_00_0034,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0034.wav,1.0,16000,1,0.3641164065512141,0.022863353836183323,15.92575830748786
other_imp_other_imp_session_00_0035,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0035.wav,1.0,16000,1,0.31420467980885136,0.025299439493532687,12.419427540870867
other_imp_other_imp_session_00_0036,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0036.wav,1.0,16000,1,0.3191571848575272,0.02835938623800396,11.254019027028152
other_imp_other_imp_session_00_0037,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0037.wav,1.0,16000,1,0.46829484646772523,0.03371513976616082,13.889745402754901
other_imp_other_imp_session_00_0038,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0038.wav,1.0,16000,1,0.4042030031824302,0.02642392559183058,15.296850909196001
other_imp_other_imp_session_00_0039,other_imp_session_00,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_00_0039.wav,1.0,16000,1,0.333759973193287,0.027318873006990842,12.217189594021049
other_imp_other_imp_session_01_0040,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0040.wav,1.0,16000,1,0.632338714374157,0.024519063424964006,25.789666004684484
other_imp_other_imp_session_01_0041,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0041.wav,1.0,16000,1,0.5977016890770196,0.02751015393038553,21.726576787746655
other_imp_other_imp_session_01_0042,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0042.wav,1.0,16000,1,0.5961016386776111,0.025965864389864524,22.95711785890378
other_imp_other_imp_session_01_0043,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0043.wav,1.0,16000,1,0.5868408443618549,0.02169135997452524,27.05411622461154
other_imp_other_imp_session_01_0044,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0044.wav,1.0,16000,1,0.6227127263230517,0.027279163683385045,22.827404288361123
other_imp_other_imp_session_01_0045,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0045.wav,1.0,16000,1,0.6005063890172215,0.02781040955764886,21.592856151357875
other_imp_other_imp_session_01_0046,other_imp_session_01,other_impulse,OTHER_IMPULSE,data/processed\other_impulse\other_imp_other_imp_session_01_0046.wav,1.0,16000,1,0.6620298779512723,0.025067708310287196,26.40965842031147
