filename,uuid,label,recording_session ,timestamp,time_offset_s,device_name,device_manufacturer,device_model,microphone,firearm,caliber,latitude,longitude,gunshot_location_in_seconds,num_gunshots
b6bf5729-5fdb-432d-94d2-2b6c11d4c010_v2,b6bf5729-5fdb-432d-94d2-2b6c11d4c010,38cal,2,2021-11-22T09:57:19.941521-05:00,-0.034717927,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34229,-80.78161,[1.75],1
b6bf5729-5fdb-432d-94d2-2b6c11d4c010_v3,b6bf5729-5fdb-432d-94d2-2b6c11d4c010,38cal,2,2021-11-22T09:57:19.941521-05:00,-0.034717927,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34229,-80.78161,[1.75],1
b6bf5729-5fdb-432d-94d2-2b6c11d4c010_v4,b6bf5729-5fdb-432d-94d2-2b6c11d4c010,38cal,2,2021-11-22T09:57:19.941521-05:00,-0.034717927,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34229,-80.78161,[1.75],1
d3863171-479e-4db8-bf20-b602efb56f5b_v0,d3863171-479e-4db8-bf20-b602efb56f5b,AR15,2,2021-11-22T09:59:51.848261-05:00,-0.03311457,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.75],1
d3863171-479e-4db8-bf20-b602efb56f5b_v1,d3863171-479e-4db8-bf20-b602efb56f5b,AR15,2,2021-11-22T09:59:51.848261-05:00,-0.03311457,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.75],1
d3863171-479e-4db8-bf20-b602efb56f5b_v2,d3863171-479e-4db8-bf20-b602efb56f5b,AR15,2,2021-11-22T09:59:51.848261-05:00,-0.03311457,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.75],1
d3863171-479e-4db8-bf20-b602efb56f5b_v3,d3863171-479e-4db8-bf20-b602efb56f5b,AR15,2,2021-11-22T09:59:51.848261-05:00,-0.03311457,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.73596372],1
d3863171-479e-4db8-bf20-b602efb56f5b_v4,d3863171-479e-4db8-bf20-b602efb56f5b,AR15,2,2021-11-22T09:59:51.848261-05:00,-0.03311457,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.73564626],1
36f2e7bb-6cc1-4259-be90-956fb30034e1_v0,36f2e7bb-6cc1-4259-be90-956fb30034e1,AR15,2,2021-11-22T10:23:28.549585-05:00,-0.036211726,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.75       2.02049887 2.27102041],3
36f2e7bb-6cc1-4259-be90-956fb30034e1_v1,36f2e7bb-6cc1-4259-be90-956fb30034e1,AR15,2,2021-11-22T10:23:28.549585-05:00,-0.036211726,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34229,-80.78161,[1.75       2.00501134 2.20421769],3
d9c20c59-eb34-4d1e-b2ca-61e9c3532dff_v0,d9c20c59-eb34-4d1e-b2ca-61e9c3532dff,12gauge,2,2021-11-22T10:26:35.800134-05:00,-0.037395654,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34229,-80.78161,[1.75],1
d9c20c59-eb34-4d1e-b2ca-61e9c3532dff_v1,d9c20c59-eb34-4d1e-b2ca-61e9c3532dff,12gauge,2,2021-11-22T10:26:35.800134-05:00,-0.037395654,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34229,-80.78161,[1.75       3.65469388],2
d9c20c59-eb34-4d1e-b2ca-61e9c3532dff_v2,d9c20c59-eb34-4d1e-b2ca-61e9c3532dff,12gauge,2,2021-11-22T10:26:35.800134-05:00,-0.037395654,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34229,-80.78161,[1.75       3.59394558],2
6dc43274-f165-4c33-bb93-1c0657570f5d_v0,6dc43274-f165-4c33-bb93-1c0657570f5d,12gauge,2,2021-11-22T10:28:41.160838-05:00,-0.037056641,P10,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34229,-80.78161,[1.75       3.17451247 4.25333333],3
56fe6fed-6bf0-475f-b660-770535298f86_v0,56fe6fed-6bf0-475f-b660-770535298f86,38cal,2,2021-11-22T09:57:19.948121-05:00,-0.052127479,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34237,-80.78129,[1.75],1
56fe6fed-6bf0-475f-b660-770535298f86_v1,56fe6fed-6bf0-475f-b660-770535298f86,38cal,2,2021-11-22T09:57:19.948121-05:00,-0.052127479,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34237,-80.78129,[1.75],1
56fe6fed-6bf0-475f-b660-770535298f86_v2,56fe6fed-6bf0-475f-b660-770535298f86,38cal,2,2021-11-22T09:57:19.948121-05:00,-0.052127479,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34237,-80.78129,[1.75],1
56fe6fed-6bf0-475f-b660-770535298f86_v3,56fe6fed-6bf0-475f-b660-770535298f86,38cal,2,2021-11-22T09:57:19.948121-05:00,-0.052127479,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34237,-80.78129,[1.75],1
56fe6fed-6bf0-475f-b660-770535298f86_v4,56fe6fed-6bf0-475f-b660-770535298f86,38cal,2,2021-11-22T09:57:19.948121-05:00,-0.052127479,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Smith & Wesson,.38 cal,28.34237,-80.78129,[1.75],1
379848cc-a90b-41dd-8eff-d5312678a40a_v0,379848cc-a90b-41dd-8eff-d5312678a40a,AR15,2,2021-11-22T09:59:51.508084-05:00,-0.051326932,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34237,-80.78129,[1.75],1
379848cc-a90b-41dd-8eff-d5312678a40a_v1,379848cc-a90b-41dd-8eff-d5312678a40a,AR15,2,2021-11-22T09:59:51.508084-05:00,-0.051326932,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34237,-80.78129,[1.75       3.83199546],2
379848cc-a90b-41dd-8eff-d5312678a40a_v2,379848cc-a90b-41dd-8eff-d5312678a40a,AR15,2,2021-11-22T09:59:51.508084-05:00,-0.051326932,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34237,-80.78129,[1.75],1
379848cc-a90b-41dd-8eff-d5312678a40a_v3,379848cc-a90b-41dd-8eff-d5312678a40a,AR15,2,2021-11-22T09:59:51.508084-05:00,-0.051326932,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34237,-80.78129,[1.74217687 3.93174603],2
9287270b-8ea3-4ffb-909c-5c3c91ba4196_v0,9287270b-8ea3-4ffb-909c-5c3c91ba4196,AR15,2,2021-11-22T10:01:50.807706-05:00,-0.051091,P11,Raspberry Pi,Zero W,Changeek Gooseneck USB microphone,Ruger 556,.223 mm,28.34237,-80.78129,[1.75       1.961678   2.17079365 2.37081633 2.57589569],5
1ff6e63d-c51b-418b-8fa3-65bd648d957c_v0,1ff6e63d-c51b-418b-8fa3-65bd648d957c,38cal,2,2021-11-22T09:57:19.754255-05:00,-0.091065899,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34204,-80.78153,[1.74807256],1
1ff6e63d-c51b-418b-8fa3-65bd648d957c_v1,1ff6e63d-c51b-418b-8fa3-65bd648d957c,38cal,2,2021-11-22T09:57:19.754255-05:00,-0.091065899,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34204,-80.78153,[1.75],1
1ff6e63d-c51b-418b-8fa3-65bd648d957c_v2,1ff6e63d-c51b-418b-8fa3-65bd648d957c,38cal,2,2021-11-22T09:57:19.754255-05:00,-0.091065899,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34204,-80.78153,[1.75],1
1ff6e63d-c51b-418b-8fa3-65bd648d957c_v3,1ff6e63d-c51b-418b-8fa3-65bd648d957c,38cal,2,2021-11-22T09:57:19.754255-05:00,-0.091065899,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34204,-80.78153,[1.75],1
1ff6e63d-c51b-418b-8fa3-65bd648d957c_v4,1ff6e63d-c51b-418b-8fa3-65bd648d957c,38cal,2,2021-11-22T09:57:19.754255-05:00,-0.091065899,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34204,-80.78153,[1.71802721],1
1ff6e63d-c51b-418b-8fa3-65bd648d957c_v5,1ff6e63d-c51b-418b-8fa3-65bd648d957c,38cal,2,2021-11-22T09:57:19.754255-05:00,-0.091065899,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34204,-80.78153,[1.75],1
3c614c69-5845-4058-8120-5e4de147030a_v2,3c614c69-5845-4058-8120-5e4de147030a,AR15,2,2021-11-22T09:59:51.852704-05:00,-0.087618824,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34204,-80.78153,[1.75],1
3c614c69-5845-4058-8120-5e4de147030a_v3,3c614c69-5845-4058-8120-5e4de147030a,AR15,2,2021-11-22T09:59:51.852704-05:00,-0.087618824,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34204,-80.78153,[1.75],1
3c614c69-5845-4058-8120-5e4de147030a_v4,3c614c69-5845-4058-8120-5e4de147030a,AR15,2,2021-11-22T09:59:51.852704-05:00,-0.087618824,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34204,-80.78153,[1.75],1
3c614c69-5845-4058-8120-5e4de147030a_v5,3c614c69-5845-4058-8120-5e4de147030a,AR15,2,2021-11-22T09:59:51.852704-05:00,-0.087618824,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34204,-80.78153,[1.75],1
8184fe0d-878c-453b-b3fc-eb5ff5265b93_v0,8184fe0d-878c-453b-b3fc-eb5ff5265b93,AR15,2,2021-11-22T10:01:50.822756-05:00,-0.085613586,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34204,-80.78153,[1.7476644  1.97736961 2.19337868 2.42530612 2.64340136 2.85975057],6
431c5ed1-1e8f-4e68-9b91-580abc61d091_v0,431c5ed1-1e8f-4e68-9b91-580abc61d091,12gauge,2,2021-11-22T10:26:35.802192-05:00,-0.14360736,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34204,-80.78153,[1.75],1
431c5ed1-1e8f-4e68-9b91-580abc61d091_v1,431c5ed1-1e8f-4e68-9b91-580abc61d091,12gauge,2,2021-11-22T10:26:35.802192-05:00,-0.14360736,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34204,-80.78153,[1.75       3.62863946 5.85911565 7.60058957],4
ae23cb87-9e7d-4d2c-8090-ce305213ec24_v0,ae23cb87-9e7d-4d2c-8090-ce305213ec24,12gauge,2,2021-11-22T10:28:41.243587-05:00,-0.129518938,P12,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Remington 870,12 guage,28.34204,-80.78153,[1.75       3.03480726 4.08478458 5.50947846 6.61380952],5
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v0,ab0375b1-c44a-4ad1-bb16-b009b51d52ec,38cal,2,2021-11-22T09:57:19.870601-05:00,-0.102894854,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187,-80.78182,[1.75],1
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v1,ab0375b1-c44a-4ad1-bb16-b009b51d52ec,38cal,2,2021-11-22T09:57:19.870601-05:00,-0.102894854,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187,-80.78182,[1.75],1
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v2,ab0375b1-c44a-4ad1-bb16-b009b51d52ec,38cal,2,2021-11-22T09:57:19.870601-05:00,-0.102894854,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187,-80.78182,[1.75],1
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v3,ab0375b1-c44a-4ad1-bb16-b009b51d52ec,38cal,2,2021-11-22T09:57:19.870601-05:00,-0.102894854,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187,-80.78182,[1.75],1
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v4,ab0375b1-c44a-4ad1-bb16-b009b51d52ec,38cal,2,2021-11-22T09:57:19.870601-05:00,-0.102894854,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187,-80.78182,[1.75],1
ab0375b1-c44a-4ad1-bb16-b009b51d52ec_v5,ab0375b1-c44a-4ad1-bb16-b009b51d52ec,38cal,2,2021-11-22T09:57:19.870601-05:00,-0.102894854,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Smith & Wesson,.38 cal,28.34187,-80.78182,[1.63736961],1
1f9f6134-5a65-4c68-918d-e37ea70068cb_v0,1f9f6134-5a65-4c68-918d-e37ea70068cb,AR15,2,2021-11-22T09:59:51.921008-05:00,-0.108608667,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187,-80.78182,[1.75],1
1f9f6134-5a65-4c68-918d-e37ea70068cb_v1,1f9f6134-5a65-4c68-918d-e37ea70068cb,AR15,2,2021-11-22T09:59:51.921008-05:00,-0.108608667,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187,-80.78182,[1.75],1
1f9f6134-5a65-4c68-918d-e37ea70068cb_v2,1f9f6134-5a65-4c68-918d-e37ea70068cb,AR15,2,2021-11-22T09:59:51.921008-05:00,-0.108608667,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187,-80.78182,[1.75],1
1f9f6134-5a65-4c68-918d-e37ea70068cb_v3,1f9f6134-5a65-4c68-918d-e37ea70068cb,AR15,2,2021-11-22T09:59:51.921008-05:00,-0.108608667,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187,-80.78182,[1.75],1
1f9f6134-5a65-4c68-918d-e37ea70068cb_v4,1f9f6134-5a65-4c68-918d-e37ea70068cb,AR15,2,2021-11-22T09:59:51.921008-05:00,-0.108608667,P13,Raspberry Pi,Zero W,Galvanox USB-C Lavier Mic,Ruger 556,.223 mm,28.34187,-80.78182,[1.63900227],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v0,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.73378685],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v1,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.73473923],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v2,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v3,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.72462585],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v4,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.72160998],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan0_v5,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v0,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.73378685],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v1,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v2,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v3,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.72462585],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v4,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.72160998],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_chan1_v5,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v0,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.73378685],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v1,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.73473923],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v2,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v3,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.72462585],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v4,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.72160998],1
e2f3a120-6fcd-4760-917d-bb03ebff63d8_mean_v5,e2f3a120-6fcd-4760-917d-bb03ebff63d8,38cal,2,2021-11-22T09:57:19.961422-05:00,-0.048048476,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Smith & Wesson,.38 cal,28.34207,-80.78179,[1.75],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan0_v0,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.72272109],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan0_v1,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.72428571],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan0_v2,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.74156463],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan0_v3,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.75       3.78151927 5.90217687],3
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan1_v0,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.72272109],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan1_v1,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.72639456],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan1_v2,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.75],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_chan1_v3,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.75       3.77439909 5.87777778],3
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_mean_v0,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.72272109],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_mean_v1,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.72721088],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_mean_v2,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.73886621],1
b23e9f5b-f76c-4c28-bf87-0599a47e0ba4_mean_v3,b23e9f5b-f76c-4c28-bf87-0599a47e0ba4,AR15,2,2021-11-22T09:59:51.931200-05:00,-0.049412397,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.75       3.78151927 5.87777778],3
876ef573-d86e-4d46-a003-8466f4d03d7f_chan0_v0,876ef573-d86e-4d46-a003-8466f4d03d7f,AR15,2,2021-11-22T10:01:50.883124-05:00,-0.048913735,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.53986395 1.75       1.96369615 2.16190476 2.3592517  2.55791383],6
876ef573-d86e-4d46-a003-8466f4d03d7f_chan1_v0,876ef573-d86e-4d46-a003-8466f4d03d7f,AR15,2,2021-11-22T10:01:50.883124-05:00,-0.048913735,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.53986395 1.75       1.96369615 2.16190476 2.3592517  2.55791383],6
876ef573-d86e-4d46-a003-8466f4d03d7f_mean_v0,876ef573-d86e-4d46-a003-8466f4d03d7f,AR15,2,2021-11-22T10:01:50.883124-05:00,-0.048913735,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.53986395 1.75       1.96369615 2.16190476 2.3592517  2.55791383],6
affc7396-c98b-45d9-99e3-791fb00b3efe_chan0_v0,affc7396-c98b-45d9-99e3-791fb00b3efe,AR15,2,2021-11-22T10:23:28.550045-05:00,-0.047762145,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.52496599 1.71793651 1.94804989],3
affc7396-c98b-45d9-99e3-791fb00b3efe_chan0_v1,affc7396-c98b-45d9-99e3-791fb00b3efe,AR15,2,2021-11-22T10:23:28.550045-05:00,-0.047762145,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.54598639 1.75       1.94564626],3
affc7396-c98b-45d9-99e3-791fb00b3efe_chan1_v0,affc7396-c98b-45d9-99e3-791fb00b3efe,AR15,2,2021-11-22T10:23:28.550045-05:00,-0.047762145,P14,Raspberry Pi,Zero W,Bonke BM-858 Condenser Mic,Ruger 556,.223 mm,28.34207,-80.78179,[1.52496599 1.71793651 1.94804989],3
